stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,121512.73,46944.44,46146.94,797.50
stage-1,121526.14,46956.12,46195.62,760.50
stage-2,118204.36,46969.93,46195.93,774.00
stage-3,118117.79,35624.27,34782.27,842.00
