stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,105088.89,43544.59,42264.59,1280.00
stage-1,104195.16,46043.00,44763.00,1280.00
stage-2,104723.60,46967.62,45687.62,1280.00
stage-3,101803.74,46898.00,44338.00,2560.00
stage-4,101796.96,46985.33,44425.33,2560.00
