stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,105911.94,25732.78,24452.78,1280.00
stage-1,104876.69,29056.13,26496.13,2560.00
stage-2,104638.56,30640.13,28080.13,2560.00
stage-3,102411.19,46416.00,43856.00,2560.00
stage-4,103004.78,46045.63,43485.63,2560.00
stage-5,102384.01,46885.75,44325.75,2560.00
stage-6,101728.27,46985.08,44425.08,2560.00
