stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,11845.40,24325.56,21765.56,2560.00
stage-1,11854.46,25788.76,23228.76,2560.00
stage-2,11787.16,25274.00,22714.00,2560.00
stage-3,11499.70,26884.50,24324.50,2560.00
stage-4,11826.18,25462.00,22902.00,2560.00
stage-5,11526.96,23476.50,20916.50,2560.00
stage-6,11895.51,18749.96,17469.96,1280.00
