stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,24314.17,25963.62,24683.62,1280.00
stage-1,24300.60,26793.89,25513.89,1280.00
stage-2,24148.79,26795.90,25515.90,1280.00
stage-3,23387.78,26057.30,24777.30,1280.00
stage-4,22998.25,26968.19,25688.19,1280.00
stage-5,23912.26,23510.14,22230.14,1280.00
stage-6,23433.75,22616.46,21336.46,1280.00
stage-7,23496.93,18765.96,17485.96,1280.00
