stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,24590.30,26856.37,24296.37,2560.00
stage-1,24288.80,26932.00,24372.00,2560.00
stage-2,23857.18,26640.00,24080.00,2560.00
stage-3,23704.16,26576.38,24016.38,2560.00
stage-4,23877.90,26836.06,25556.06,1280.00
stage-5,23944.54,23328.01,22048.01,1280.00
