stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,25760.54,26732.93,25452.93,1280.00
stage-1,25777.72,26828.68,25548.68,1280.00
stage-2,25720.98,24047.71,23407.71,640.00
