stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,24009.36,26756.31,24196.31,2560.00
stage-1,23955.20,26896.50,24336.50,2560.00
stage-2,24087.35,26991.53,25711.53,1280.00
stage-3,23903.58,26952.31,25672.31,1280.00
stage-4,23766.85,23328.01,22048.01,1280.00
