stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,1374.15,11057.75,8497.75,2560.00
stage-1,2098.19,13928.75,11368.75,2560.00
stage-2,2064.54,7636.99,6356.99,1280.00
stage-3,2119.44,2916.18,2276.18,640.00
