stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,80837.30,47295.16,42175.16,5120.00
stage-1,81110.36,47382.00,37142.00,10240.00
stage-2,77664.30,47701.10,37461.10,10240.00
stage-3,78573.58,47860.58,37620.58,10240.00
stage-4,80400.64,47583.00,37343.00,10240.00
stage-5,80039.77,47490.00,37250.00,10240.00
stage-6,80198.35,47717.20,37477.20,10240.00
