stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,73957.53,47508.09,42388.09,5120.00
stage-1,72529.65,46407.16,41287.16,5120.00
stage-2,73970.63,47425.98,42305.98,5120.00
stage-3,72614.44,47941.09,42821.09,5120.00
