stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,5648.44,22276.12,20996.12,1280.00
stage-1,6141.45,23986.98,22706.98,1280.00
stage-2,6047.58,23283.10,22003.10,1280.00
stage-3,6098.14,21266.48,19986.48,1280.00
stage-4,6075.22,16269.67,14989.67,1280.00
stage-5,5978.66,11177.24,9897.24,1280.00
stage-6,6051.90,4090.33,3450.33,640.00
