stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,5681.89,24451.12,21891.12,2560.00
stage-1,6079.68,23109.00,20549.00,2560.00
stage-2,6126.96,21512.22,20232.22,1280.00
stage-3,6119.69,22447.38,19887.38,2560.00
stage-4,5900.54,22630.50,20070.50,2560.00
stage-5,5886.04,8588.85,7308.85,1280.00
