stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,5740.53,20292.71,19012.71,1280.00
stage-1,6099.23,23623.47,22343.47,1280.00
stage-2,6042.30,23890.98,22610.98,1280.00
stage-3,6070.49,23283.10,22003.10,1280.00
stage-4,6121.06,21266.48,19986.48,1280.00
stage-5,6076.07,16233.67,14953.67,1280.00
stage-6,6026.28,11141.12,9861.12,1280.00
stage-7,6051.73,2728.23,2444.23,284.00
