search_time (s),config time (ms)
0,8167.781832047481
1,5474.0770410793675
2,5224.5917226112215
3,3780.729524052761
4,2831.549697120394
5,2609.2643776618506
6,2609.2643776618506
7,2601.2336582956113
8,2601.2336582956113
9,2601.504493403872
10,2601.984544800779
11,2601.984544800779
12,2601.984544800779
13,2598.7258434334913
14,2598.7258434334913
15,2602.851295403872
16,2602.0461636203936
17,2601.6471443912938
18,2598.5976593126525
19,2598.5976593126525
20,2640.983933524915
21,2601.6471620731963
22,2641.1121449980515
23,2641.1121449980515
24,2601.6471443912938
25,2641.2535728663356
26,2641.2535728663356
27,2598.0633626374342
28,2598.0633626374342
29,2639.159893327729
30,2597.602742270623
31,2597.602742270623
32,2639.159893327729
33,2639.159893327729
34,2641.2536002186334
35,2601.504493403872
36,2601.775328512133
37,2601.6471443912938
38,2641.112117645754
39,2641.112117645754
40,2641.1600807589225
41,2641.1600807589225
42,2641.2882648797613
43,2601.504493403872
44,2601.504493403872
45,2601.5045110857745
46,2641.0318966380833
47,2601.5045110857745
48,2601.504493403872
49,2641.0318966380837
50,2641.0318966380837
51,2641.031923990381
52,2641.031923990381
53,2601.6471443912938
54,2641.112117645754
55,2641.112117645754
56,2641.1600807589225
57,2641.1600807589225
58,2601.9844925097796
59,2601.5045110857745
60,2601.5045110857745
61,2601.504493403872
62,2641.0318966380833
63,2641.0318966380833
64,2641.031923990381
65,2641.031923990381
66,2601.775328512133
67,2641.1600807589225
68,2641.1600807589225
69,2601.7753461940356
70,2601.504493403872
71,2641.0318966380837
72,2641.0318966380837
73,2641.16010811122
74,2641.16010811122
75,2601.8563083889408
76,2641.2535728663356
77,2641.2535728663356
78,2641.301535979504
79,2641.301535979504
80,2601.5045110857745
81,2641.301634059412
82,2641.301634059412
83,2601.9845624826817
84,2601.376309283033
85,2605.2309261451533
86,2605.2309261451533
87,2640.983933524915
88,2640.983933524915
89,2601.3763269649357
90,2601.6471620731963
91,2641.2535728663356
92,2641.2535728663356
93,2641.301634059412
94,2641.301634059412
95,2641.4297908279536
96,2641.4297908279536
97,2601.984544800779
98,2601.504493403872
99,2641.2882648797613
100,2641.2882648797613
