search_time (s),config time (ms)
0,8692.722570233327
1,5591.191918395751
2,5505.839456478809
3,3886.902147826968
4,2885.4569514910213
5,2637.159083549165
6,2592.1555474192883
7,2591.6755659952833
9,2591.6755483133807
11,2589.438503668189
13,2589.1007135237114
14,2588.5664184303255
15,2585.901330044875
19,2585.901330044875
21,2588.3023684278714
23,2587.6591198133215
24,2588.8664792102286
25,2588.8664792102286
27,2588.024319042421
28,2588.505671163294
29,2588.505671163294
30,2588.505671163294
32,2588.357932335892
34,2588.3579146539896
35,2588.091766559521
39,2587.820949133163
40,2588.3579146539896
41,2588.3579146539896
42,2588.358777112228
43,2585.8405827778442
48,2585.8405827778442
50,2584.7147684303254
55,2584.7147684303254
60,2587.6520018782203
61,2587.6520018782203
62,2587.6520018782203
64,2587.8629354303253
65,2587.8629354303253
66,2587.8629354303253
67,2587.8667788133216
68,2587.8667788133216
71,2587.9997449474254
72,2587.9997449474254
75,2587.834677030001
77,2585.7731459240363
79,2588.234853736936
82,2587.9465753328755
85,2587.9465753328755
87,2587.463916201226
88,2588.030634718326
89,2588.0927693869635
90,2588.0927693869635
92,2585.427663319611
94,2585.2994791987717
95,2587.9912519672184
97,2587.790552294612
98,2587.790552294612
99,2587.790552294612
100,2587.790552294612
101,2588.1194360880572
102,2588.234853736936
103,2588.4296539474253
104,2588.4296539474253
107,2588.4382793436866
109,2588.217410441136
111,2588.217410441136
113,2587.6639018265864
116,2585.6984984278715
118,2588.203575451295
120,2588.203575451295
121,2588.203575451295
122,2588.203575451295
123,2588.2035931331975
124,2588.2035931331975
125,2588.2297305331504
127,2588.2305753094865
129,2588.3014698265865
131,2588.3774870424554
132,2588.505688845197
133,2588.399695012324
135,2588.4990159474255
137,2587.463916201226
139,2587.3357320803866
142,2587.3357320803866
143,2587.3357320803866
144,2587.3357320803866
145,2587.463916201226
146,2587.463916201226
147,2587.7347513094865
148,2587.7347513094865
149,2587.7347513094865
152,2587.794395677608
153,2587.794395677608
154,2587.794395677608
155,2587.794395677608
157,2587.9439675981325
158,2587.9439675981325
160,2585.019232201226
161,2588.1673992012256
163,2587.9225797984473
164,2588.193414906708
