search_time (s),config time (ms)
0,37567.68623427758
1,15689.82276643258
2,5639.422958510074
3,4457.453373525572
4,3927.4733248548846
5,3927.4733248548846
6,3983.3186538548844
7,3884.0225882926957
8,3884.0225882926957
9,15060.88784270407
10,3884.0225882926957
11,3884.0225882926957
12,3884.0225882926957
13,3884.0225882926957
14,3884.0225882926957
15,3927.4733248548846
16,3927.4733248548846
17,3927.4733248548846
18,3927.4733248548846
19,3927.4733248548846
20,3983.3186538548844
21,3983.3186538548844
22,3983.3186538548844
23,3983.3186538548844
24,3983.3186538548844
25,4031.9090271860996
26,4031.9090271860996
27,4031.9090271860996
28,4031.9090271860996
29,4031.9090271860996
30,4061.508508386736
31,4061.508508386736
32,4061.508508386736
33,4061.508508386736
34,4061.508508386736
35,4075.1987405255713
36,4075.1987405255713
37,4075.1987405255713
38,4075.1987405255713
39,4075.1987405255713
40,4154.246334525572
41,4154.246334525572
42,4154.246334525572
43,4154.246334525572
44,4154.246334525572
45,4185.563759386736
46,4185.563759386736
47,4185.563759386736
48,4185.563759386736
49,4185.563759386736
50,4309.727957854886
51,4309.727957854886
52,4309.727957854886
53,4309.727957854886
54,4309.727957854886
55,4457.453373525572
56,4457.453373525572
57,4457.453373525572
58,4457.453373525572
59,4457.453373525572
60,5046.647099100056
61,5046.647099100056
62,5046.647099100056
63,5046.647099100056
64,5046.647099100056
65,5103.022739399908
66,5103.022739399908
67,5103.022739399908
68,5103.022739399908
69,5103.022739399908
70,5117.447648510072
71,5117.447648510072
72,5117.447648510072
73,5117.447648510072
74,5117.447648510072
75,5217.770177710765
76,5217.770177710765
77,5217.770177710765
78,5217.770177710765
79,5217.770177710765
80,5257.0718785100735
81,5257.0718785100735
82,5257.0718785100735
83,5257.0718785100735
84,5257.0718785100735
85,5275.695977710765
86,5275.695977710765
87,5275.695977710765
88,5275.695977710765
89,5275.695977710765
90,5276.912923604759
91,5276.912923604759
92,5276.912923604759
93,5276.912923604759
94,5276.912923604759
95,5330.903999399909
96,5330.903999399909
97,5330.903999399909
98,5330.903999399909
99,5330.903999399909
100,4088.7734701305253
