search_time (s),config time (ms)
0,11318.330317245936
1,8711.405988991664
2,7430.485515858834
3,5240.533482710643
4,5112.2347727163715
5,4838.258440428573
6,3691.2844106223465
7,3389.0996901514427
8,3352.8420623563775
20,3352.8420623563775
32,3328.9225629329667
37,3328.879336798863
53,3328.879336798863
65,3331.4559265475164
78,3331.3286410279625
86,3355.3606200418726
96,3375.741933434893
108,3355.1973694966737
121,3389.0204982740897
140,3335.2904772642164
152,3335.2472511301125
164,3331.4127004134125
165,3335.2904772642164
180,3350.258703724932
196,3354.8927300803316
212,3331.8168521346133
219,3331.8168521346133
220,3379.317629100229
221,3388.8025048598147
222,3415.396387227429
223,3415.5245713482677
224,3416.758329035981
225,3417.1422084565284
226,3418.344383711957
227,3419.7051128726957
228,3430.087625866311
229,3430.7547933737014
230,3431.1997960281515
231,3431.1997960281515
232,3432.3088312472364
233,3432.3088312472364
234,3432.353060490568
235,3452.520696825522
236,3452.520696825522
237,3453.0085513764798
238,3454.192593536619
239,3454.192593536619
240,3458.0879484345596
241,3458.6611352098485
242,3458.6709979118323
243,3459.8506460046156
244,3462.5715210382123
245,3462.792671126163
246,3463.3557606282634
247,3463.6804894165757
248,3465.056310149093
249,3465.39153778774
250,3467.5030472790295
251,3467.5030472790295
252,3470.22694887288
253,3471.289244631907
254,3472.7880785085035
255,3472.7994163459944
256,3476.0286190923234
257,3477.380049457765
258,3477.9793818671924
259,3481.895199210786
260,3483.4421347710836
261,3483.4421347710836
262,3484.6657932485255
263,3487.5267433709796
264,3492.6867739098825
265,3495.020205235501
266,3497.9714088338155
267,3503.4446305095676
268,3504.7452214594578
269,3505.710281248525
270,3505.8562605795646
271,3507.4406466922746
272,3507.972706877905
273,3511.446332007508
274,3511.446332007508
275,3511.446332007508
276,3512.017810373556
277,3513.992565058398
278,3517.4390582760543
279,3525.74421354282
280,3526.686872101588
281,3527.419226326299
282,3529.20989918717
283,3529.963495721991
284,3530.3093282351883
285,3533.91645973619
286,3534.4515668954127
287,3534.7732630884666
288,3534.7732630884666
289,3534.802853085249
290,3534.802853085249
291,3535.7497240847374
292,3536.7664892670605
293,3537.043392399871
