search_time (s),config time (ms)
0,24641.88922968325
1,23346.340075416603
2,9448.80539525338
3,6714.419813420104
4,4552.688914079727
5,3530.6696653068634
6,3521.0096212452027
16,3521.0096212452027
25,3536.749971971926
32,3496.194786277886
33,3469.9608615428447
35,3469.9608615428447
39,3531.741660078595
40,3543.377660245203
46,3554.343461078595
47,3554.343461078595
48,3554.343461078595
51,3562.983896706967
55,3581.822238971926
57,3603.362355652069
61,3530.6507013376154
64,3563.8779203057725
68,3586.6787422703674
75,3601.6151871554566
80,3530.6296797280997
82,3530.6296797280997
88,3614.3210405522386
89,3614.3210405522386
90,3614.3210405522386
91,3614.3210405522386
92,3614.3210405522386
93,3614.3210405522386
94,3618.8642415537174
99,3505.507735343554
103,3515.0331285428447
107,3619.438394526354
116,3519.620959949367
119,3519.620959949367
123,3530.9876351977446
124,3530.9876351977446
127,3623.6858037487314
128,3623.6858037487314
131,3625.0261105296804
132,3625.0261105296804
133,3625.0261105296804
135,3631.4407242462757
139,3632.2561633430078
140,3632.2561633430078
141,3632.2561633430078
142,3632.2561633430078
143,3632.2561633430078
146,3636.059150489524
154,3578.3313475580153
157,3578.3313475580153
159,3601.55590933482
162,3601.55590933482
164,3614.0936733564713
167,3617.1170730571052
170,3640.6563643068635
173,3598.573017133277
175,3640.9743341977446
176,3643.872430329044
179,3645.5198962086524
180,3645.5198962086524
181,3645.5198962086524
182,3645.5198962086524
183,3646.687454155456
184,3646.687454155456
189,3617.135892087857
190,3646.706273186208
193,3649.502976950428
194,3649.502976950428
197,3651.846767851016
200,3654.566387614661
204,3530.6694443068636
207,3530.6694443068636
210,3598.5934487427926
212,3564.651613817195
214,3666.6934303635476
218,3600.4478502086527
220,3600.4478502086527
224,3653.980444201231
225,3666.8968723348203
230,3667.6112570717646
233,3624.081584751427
237,3614.132937935235
241,3668.739217516596
245,3666.6934303635476
249,3621.2145696902794
252,3668.758070748732
254,3669.038681873575
256,3669.5045023403113
257,3669.5045023403113
262,3685.88942865038
263,3685.88942865038
265,3643.348399133277
267,3643.348399133277
268,3694.991774483772
269,3695.0901216611524
270,3695.0901216611524
271,3695.0901216611524
