stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,5652.75,44794.51,43514.51,1280.00
stage-1,5870.29,45053.58,43773.58,1280.00
stage-2,5828.24,42024.50,39464.50,2560.00
stage-3,5758.77,32043.75,29483.75,2560.00
stage-4,5751.85,22382.26,19822.26,2560.00
stage-5,5491.02,4316.45,3924.45,392.00
