stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,6181.11,35253.50,32693.50,2560.00
stage-1,6066.21,38631.00,36071.00,2560.00
stage-2,6008.40,40678.00,38118.00,2560.00
stage-3,5635.23,46326.25,43766.25,2560.00
stage-4,5922.70,42024.50,39464.50,2560.00
stage-5,5853.24,32043.75,29483.75,2560.00
stage-6,5935.00,22350.26,19790.26,2560.00
stage-7,6020.74,5040.45,4452.45,588.00
