stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,5616.38,46357.73,45077.73,1280.00
stage-1,5604.48,37300.46,36020.46,1280.00
stage-2,5604.48,28403.35,27123.35,1280.00
stage-3,5664.20,22254.25,19694.25,2560.00
stage-4,5444.35,4316.45,3924.45,392.00
