stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,5575.54,37508.59,36228.59,1280.00
stage-1,5579.05,28443.35,27163.35,1280.00
stage-2,5529.39,19458.23,18178.23,1280.00
stage-3,5688.05,8484.78,7204.78,1280.00
