stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,5872.51,39719.59,38439.59,1280.00
stage-1,5850.90,40582.00,38022.00,2560.00
stage-2,6023.45,41345.62,38785.62,2560.00
stage-3,5836.85,41957.00,39397.00,2560.00
stage-4,5837.81,32307.39,29747.39,2560.00
stage-5,5940.79,22398.50,19838.50,2560.00
stage-6,5976.48,5040.45,4452.45,588.00
