search_time (s),config time (ms)
0,205655.9852363454
1,199174.64113314493
2,171242.76649167438
3,169229.45104632943
4,151067.0843394141
5,143886.0333055918
6,143883.97802061314
8,143880.96609959495
18,142194.8590025482
24,142189.57003237415
28,142030.9196020937
46,141626.94963534383
81,141394.04934263913
126,141388.60187558268
156,140963.35416616066
173,140962.26711361564
211,140962.26711361564
