search_time (s),config time (ms)
0,291250.72322615085
1,269330.7020338429
2,237708.82324671245
3,146868.45625627655
4,145005.47675671242
5,143754.2904452672
6,143752.55212135572
11,143750.6601401086
53,141530.41020717652
73,141287.92079464855
95,140970.02155114763
207,140970.02155114763
