search_time (s),config time (ms)
0,51587.286091234986
1,49971.23735938562
2,42992.921683971996
3,42632.354835249906
4,38070.455954237346
5,36278.29076255786
6,36276.235477579234
8,36273.223556561046
18,35855.40472680918
23,35850.11575663511
27,35811.88900324561
45,35713.64638761019
80,35655.62694439423
125,35650.17947733778
155,35545.38536809292
172,35544.298315547916
209,35544.298315547916
