search_time (s),config time (ms)
0,73001.05603411546
1,67498.07281306708
2,59632.41433567857
3,36923.22844043226
4,36460.49360404535
5,36146.54790223327
6,36144.809578321794
11,36142.91759707467
53,35587.08509711965
73,35525.13704123334
95,35447.47877240075
207,35447.47877240075
