stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,49538.12,46974.90,45694.90,1280.00
stage-1,49538.01,46671.25,45391.25,1280.00
stage-2,49357.01,46727.81,45447.81,1280.00
stage-3,48784.99,46949.00,44389.00,2560.00
stage-4,47863.03,35232.45,32672.45,2560.00
