stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,50114.16,46964.73,45684.73,1280.00
stage-1,49925.16,46786.50,44226.50,2560.00
stage-2,49181.52,46840.00,44280.00,2560.00
stage-3,49950.04,46828.50,44268.50,2560.00
stage-4,49010.24,46776.75,44216.75,2560.00
stage-5,49283.15,46981.25,44421.25,2560.00
stage-6,48569.28,35232.33,32672.33,2560.00
