global_batch_size,time,forward-compute,forward-recv,backward-compute,backward-send,backward-send-forward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,15732.33,5164.32,88.80,10143.84,0.41,77.29,5.12,218.00,2.17,1.05,3.42,39.56
