global_batch_size,time,forward-compute,forward-recv,backward-compute,backward-send,backward-send-forward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,15740.93,5172.07,88.09,10137.43,0.44,81.04,5.39,217.71,2.68,1.03,3.87,40.31
