global_batch_size,time,forward-compute,forward-send,backward-compute,backward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,15741.37,3667.15,3.54,9324.20,142.86,4.09,0.47,1.95,1.83,4.00,42.61
