global_batch_size,time,forward-compute,forward-send,backward-compute,backward-recv,backward-params-all-reduce,backward-embedding-all-reduce,optimizer-copy-to-main-grad,optimizer-unscale-and-check-inf,optimizer,batch-generator
1024,15732.47,3642.81,4.09,9303.24,143.20,4.11,0.48,1.78,1.62,3.63,40.86
