stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,70626.76,26802.11,24242.11,2560.00
stage-1,70776.74,26973.74,24413.74,2560.00
stage-2,69966.13,27961.61,25401.61,2560.00
stage-3,71484.22,27903.34,25343.34,2560.00
stage-4,70651.03,23485.12,20925.12,2560.00
stage-5,71886.90,24448.74,21888.74,2560.00
stage-6,71667.97,27960.56,25400.56,2560.00
stage-7,69924.25,15762.29,13202.29,2560.00
