search_time (s),config time (ms)
0,72364.36983427758
1,29513.843070432602
2,9847.976830510077
3,7563.648501525576
4,7033.668452854889
5,7033.668452854889
6,7089.513781854889
7,6990.217716292699
8,6990.217716292699
9,28884.9081467041
10,6990.217716292699
11,6990.217716292699
12,6990.217716292699
13,6990.217716292699
14,6990.217716292699
15,7033.668452854889
16,7033.668452854889
17,7033.668452854889
18,7033.668452854889
19,7033.668452854889
20,7089.513781854889
21,7089.513781854889
22,7089.513781854889
23,7089.513781854889
24,7089.513781854889
25,7138.104155186104
26,7138.104155186104
27,7138.104155186104
28,7138.104155186104
29,7138.104155186104
30,7167.70363638674
31,7167.70363638674
32,7167.70363638674
33,7167.70363638674
34,7167.70363638674
35,7181.393868525575
36,7181.393868525575
37,7181.393868525575
38,7181.393868525575
39,7181.393868525575
40,7260.441462525576
41,7260.441462525576
42,7260.441462525576
43,7260.441462525576
44,7260.441462525576
45,7291.75888738674
46,7291.75888738674
47,7291.75888738674
48,7291.75888738674
49,7291.75888738674
50,7415.923085854889
51,7415.923085854889
52,7415.923085854889
53,7415.923085854889
54,7415.923085854889
55,7563.648501525576
56,7563.648501525576
57,7563.648501525576
58,7563.648501525576
59,7563.648501525576
60,9255.200971100063
61,9255.200971100063
62,9255.200971100063
63,9255.200971100063
64,9255.200971100063
65,9311.576611399914
66,9311.576611399914
67,9311.576611399914
68,9311.576611399914
69,9311.576611399914
70,9326.001520510077
71,9326.001520510077
72,9326.001520510077
73,9326.001520510077
74,9326.001520510077
75,9426.324049710765
76,9426.324049710765
77,9426.324049710765
78,9426.324049710765
79,9426.324049710765
80,9465.625750510078
81,9465.625750510078
82,9465.625750510078
83,9465.625750510078
84,9465.625750510078
85,9484.249849710764
86,9484.249849710764
87,9484.249849710764
88,9484.249849710764
89,9484.249849710764
90,9485.466795604762
91,9485.466795604762
92,9485.466795604762
93,9485.466795604762
94,9485.466795604762
95,9539.457871399913
96,9539.457871399913
97,9539.457871399913
98,9539.457871399913
99,9539.457871399913
100,7194.968598130528
