search_time (s),config time (ms)
0,47306.310143560026
1,47278.912384373485
2,18772.072845979128
3,11045.134458097002
4,8129.107154061911
5,6815.288690454665
6,6680.448206445734
7,6385.22049183766
8,6376.094939186207
9,6367.111836614197
10,6262.087006963068
31,6262.087006963068
40,6262.039016497602
63,6262.039016497602
79,6300.549856912638
80,6300.549856912638
87,6322.779291843501
95,6337.556918391003
100,6351.96316508825
101,6351.96316508825
109,6358.308066331576
124,6262.086979610771
136,6361.900815690282
147,6294.217414215202
161,6294.217414215202
168,6372.777050712039
183,6373.0543817427915
199,6372.77727171204
207,6372.77727171204
220,6373.0339501332755
222,6373.261317329043
223,6373.637905208651
224,6373.637905208651
225,6374.064215208652
226,6382.351709421753
227,6382.351709421753
228,6382.351709421753
229,6382.351709421753
230,6382.657105213482
231,6382.657105213482
232,6382.657105213482
233,6382.737965281883
234,6384.3761328876135
235,6388.297706935234
236,6388.593870935234
237,6388.615897826115
238,6391.578006057104
239,6398.984033943427
240,6399.002997912675
241,6402.310044890495
242,6402.310044890495
243,6406.686838363551
244,6406.686838363551
245,6406.814995132093
246,6406.814995132093
247,6406.814995132093
248,6407.652628184937
249,6407.780812305777
250,6407.780812305777
251,6407.780812305777
252,6407.780812305777
253,6407.780812305777
254,6410.391280690284
255,6411.468425128933
256,6411.468425128933
257,6417.809332133275
258,6418.247967534519
259,6421.148387155455
260,6421.148387155455
261,6421.148387155455
262,6421.167206186206
263,6422.120985343554
264,6422.120985343554
265,6422.120985343554
266,6423.163885424192
267,6423.649029331577
268,6423.649029331577
269,6423.649029331577
270,6433.4087058564555
271,6436.745365296644
272,6436.745365296644
273,6447.708136929642
274,6447.708136929642
275,6447.708136929642
276,6448.59733433482
277,6449.742791199316
278,6452.529406817831
279,6452.529406817831
280,6466.130885278735
