stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,49690.55,26624.02,25344.02,1280.00
stage-1,49894.94,26930.47,25650.47,1280.00
stage-2,49959.26,26815.44,25535.44,1280.00
stage-3,49918.16,26951.22,25671.22,1280.00
stage-4,49988.92,26772.37,25492.37,1280.00
stage-5,50043.98,26964.28,25684.28,1280.00
stage-6,50141.13,26980.43,25700.43,1280.00
stage-7,50238.73,22352.19,21072.19,1280.00
