stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,51204.75,16749.56,14189.56,2560.00
stage-1,51302.72,25640.25,23080.25,2560.00
stage-2,51038.65,24752.25,22192.25,2560.00
stage-3,51143.86,26836.75,24276.75,2560.00
stage-4,51183.96,26932.00,24372.00,2560.00
stage-5,51288.86,26577.00,24017.00,2560.00
stage-6,50660.30,26988.16,25708.16,1280.00
