stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,50434.27,25611.96,24331.96,1280.00
stage-1,51010.56,26987.62,25707.62,1280.00
stage-2,51068.25,26828.24,25548.24,1280.00
stage-3,51049.96,26996.35,25716.35,1280.00
