stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,54792.87,26997.57,25717.57,1280.00
stage-1,54797.35,26937.48,25657.48,1280.00
stage-2,54840.36,26993.34,26237.34,756.00
