search_time (s),config time (ms)
0,74808.15865030809
1,74202.90842387696
2,74055.95920608024
3,38512.97954567486
4,31410.420672853757
5,29203.42847677627
6,26042.399590415585
7,25967.55673847534
8,25148.240018807923
11,24796.885595333493
12,24796.038635104393
34,24791.157237589337
76,24605.859425519855
80,24594.828908657735
81,24591.542398504684
82,24590.447463396424
143,24590.302483044128
211,24590.302483044128
212,24591.815508273226
213,24597.39240881257
214,24599.319853658675
215,24652.36290801901
216,24698.162655075128
217,24796.79641186653
218,24797.33641609019
219,24797.40923748108
220,24802.408638294935
221,24804.59140873006
222,24809.34302419253
223,24832.08534785989
224,24864.684756448067
225,24906.08645311844
226,25067.21166378754
227,25072.745299133694
228,25073.154732553223
229,25099.386104335124
230,25139.812707921716
231,25147.37823597525
232,25152.05949445787
233,25165.458880996754
234,25191.981403814112
235,25228.757678260412
236,25240.123669279114
237,25325.662780771247
238,25327.68705410082
239,25414.513845419388
240,25416.112418913097
241,25416.88659049803
242,25418.558749952324
243,25430.452843085128
244,25452.611733625276
245,25643.30589033954
246,25729.53999831542
247,25729.53999831542
248,25747.977149219187
249,25950.427827338866
