search_time (s),config time (ms)
0,281144.4714342774
1,112457.96489443239
2,36038.14913871486
3,35558.51773910002
4,28987.794490186105
5,28648.999783130526
7,28640.10144329269
8,28640.10144329269
9,28666.900720386737
10,28807.094739092056
11,28635.583295525572
13,28635.583295525572
14,28635.583295525572
15,28635.583295525572
16,28635.583295525572
17,28635.583295525572
18,28635.583295525572
19,28640.10144329269
20,28640.10144329269
21,28640.10144329269
22,28640.10144329269
23,28640.10144329269
24,28648.999783130526
25,28648.999783130526
26,28648.999783130526
27,28648.999783130526
28,28648.999783130526
29,28666.900720386737
30,28666.900720386737
31,28666.900720386737
32,28666.900720386737
33,28666.900720386737
34,28679.759329763827
35,28679.759329763827
36,28679.759329763827
37,28679.759329763827
38,28679.759329763827
39,28807.094739092056
40,28807.094739092056
41,28807.094739092056
42,28807.094739092056
43,28807.094739092056
44,28980.72632376084
45,28980.72632376084
46,28980.72632376084
47,28980.72632376084
48,28980.72632376084
49,28987.794490186105
50,28987.794490186105
51,28987.794490186105
52,28987.794490186105
53,28987.794490186105
54,28988.46401285489
55,28988.46401285489
56,28988.46401285489
57,28988.46401285489
58,28988.46401285489
59,29029.575603760837
60,29029.575603760837
61,29029.575603760837
62,29029.575603760837
63,29029.575603760837
64,29127.87316829269
65,29127.87316829269
66,29127.87316829269
67,29127.87316829269
68,29127.87316829269
69,29220.87805776084
70,29220.87805776084
71,29220.87805776084
72,29220.87805776084
73,29220.87805776084
74,35558.51773910002
75,35558.51773910002
76,35558.51773910002
77,35558.51773910002
78,35558.51773910002
79,35640.57875271071
80,35640.57875271071
81,35640.57875271071
82,35640.57875271071
83,35640.57875271071
84,35849.87287960471
85,35849.87287960471
86,35849.87287960471
87,35849.87287960471
88,35849.87287960471
89,35883.51678737698
90,35883.51678737698
91,35883.51678737698
92,35883.51678737698
93,35883.51678737698
94,35898.52490871486
95,35898.52490871486
96,35898.52490871486
97,35898.52490871486
98,35898.52490871486
99,35937.7242046047
100,35937.7242046047
101,35937.7242046047
102,35937.7242046047
