stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,9072.85,22537.09,21257.09,1280.00
stage-1,9046.38,23526.90,22246.90,1280.00
stage-2,9147.25,25032.77,23752.77,1280.00
stage-3,8802.43,27195.75,25915.75,1280.00
stage-4,9055.33,23616.51,22336.51,1280.00
stage-5,9161.63,21060.38,19780.38,1280.00
stage-6,9170.76,15326.30,14046.30,1280.00
stage-7,8921.69,10391.14,9111.14,1280.00
