stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,45244.57,52742.25,42502.25,10240.00
stage-1,44634.63,56836.88,46596.88,10240.00
stage-2,45101.08,57091.00,46851.00,10240.00
stage-3,46361.92,57473.70,47233.70,10240.00
