stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,48447.93,47814.75,37574.75,10240.00
stage-1,48635.20,47236.50,36996.50,10240.00
stage-2,47773.16,47619.00,37379.00,10240.00
stage-3,48475.22,43649.70,33409.70,10240.00
