stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,45108.03,57300.74,52180.74,5120.00
stage-1,45409.46,56835.00,46595.00,10240.00
stage-2,46027.98,57473.70,47233.70,10240.00
