stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,46597.39,47700.74,42580.74,5120.00
stage-1,46344.21,47619.00,37379.00,10240.00
stage-2,48084.22,43649.70,33409.70,10240.00
