stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,38679.34,57274.51,52154.51,5120.00
stage-1,38432.53,54372.96,49252.96,5120.00
stage-2,37217.57,54852.00,44612.00,10240.00
stage-3,36533.23,57411.00,47171.00,10240.00
stage-4,37244.05,52930.00,42690.00,10240.00
stage-5,39608.00,52645.20,42405.20,10240.00
