stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,41330.79,47295.16,42175.16,5120.00
stage-1,41466.78,47382.00,37142.00,10240.00
stage-2,39750.51,47701.10,37461.10,10240.00
stage-3,40203.37,47860.58,37620.58,10240.00
stage-4,41113.31,47583.00,37343.00,10240.00
stage-5,40933.58,47490.00,37250.00,10240.00
stage-6,41012.57,47717.20,37477.20,10240.00
