stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,39407.95,57515.16,52395.16,5120.00
stage-1,39721.18,57042.75,46802.75,10240.00
stage-2,37498.91,53701.00,43461.00,10240.00
stage-3,35670.10,54232.00,43992.00,10240.00
stage-4,37886.89,57951.00,47711.00,10240.00
stage-5,37528.97,52930.00,42690.00,10240.00
stage-6,39892.93,52645.20,42405.20,10240.00
