stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,41215.80,47300.50,37060.50,10240.00
stage-1,40047.73,47941.38,37701.38,10240.00
stage-2,41302.38,47382.00,37142.00,10240.00
stage-3,39966.82,46501.00,36261.00,10240.00
stage-4,40428.12,47060.00,36820.00,10240.00
stage-5,41042.40,47623.38,37383.38,10240.00
stage-6,41662.73,47810.00,37570.00,10240.00
stage-7,41301.63,47717.20,37477.20,10240.00
