stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,37221.99,56153.43,51033.43,5120.00
stage-1,38486.68,55759.97,50639.97,5120.00
stage-2,38364.06,57842.98,52722.98,5120.00
stage-3,38563.53,57858.00,47618.00,10240.00
stage-4,38484.00,48037.20,37797.20,10240.00
