stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,34602.38,43157.32,41697.32,1460.00
stage-1,34203.62,45109.09,43829.09,1280.00
stage-2,34497.70,37964.77,36684.77,1280.00
stage-3,34989.38,25656.56,23096.56,2560.00
stage-4,34989.07,15762.29,13202.29,2560.00
