stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,37401.74,47508.09,42388.09,5120.00
stage-1,36690.61,46407.16,41287.16,5120.00
stage-2,37408.27,47425.98,42305.98,5120.00
stage-3,36732.83,47941.09,42821.09,5120.00
