stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,35598.78,56180.09,51060.09,5120.00
stage-1,35848.16,56022.98,50902.98,5120.00
stage-2,35167.90,46270.11,41150.11,5120.00
stage-3,35848.84,50805.09,45685.09,5120.00
