stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,36719.93,47586.62,44889.12,2697.50
stage-1,37125.14,47425.98,42305.98,5120.00
stage-2,36449.70,47941.09,42821.09,5120.00
