stage-index,time,memory(total),memory(normal),memory(reserved)
stage-0,39880.26,57544.50,47304.50,10240.00
stage-1,37662.58,57383.00,47143.00,10240.00
stage-2,40122.39,57622.00,47382.00,10240.00
stage-3,39234.17,57101.10,46861.10,10240.00
stage-4,37089.02,54852.50,44612.50,10240.00
stage-5,38187.59,57951.00,47711.00,10240.00
stage-6,37829.68,52930.00,42690.00,10240.00
stage-7,40193.64,52645.20,42405.20,10240.00
