search_time (s),config time (ms)
0,106331.81076464335
1,106245.52944973976
2,95118.19143612936
3,69003.76247476881
4,58592.32991857246
5,58490.923359163666
6,54373.81561385693
7,51365.21152485789
8,47844.40271858816
9,43125.22256416271
10,41475.669563249576
11,40998.334898971225
24,40888.61871026995
210,40888.61871026995
211,42002.19610699132
