search_time (s),config time (ms)
0,118446.00379406914
1,68758.89603006911
2,59690.91258762704
3,59313.75194897808
10,59080.38602767118
54,59080.29126811532
82,58747.83033098753
83,57040.39666757478
128,56857.08558101264
129,55984.30043559991
181,55901.12119763152
207,55901.12119763152
