search_time (s),config time (ms)
0,110870.05350383246
1,74553.82984452737
2,68923.88030766833
3,53296.52464171729
4,44672.95568196977
15,44672.49034445471
26,43616.23906157945
115,43613.30995710184
122,43436.33447045465
123,43406.12625338216
139,42757.92429217935
207,42757.92429217935
