search_time (s),config time (ms)
0,127636.29748898103
1,63441.4380369658
5,62876.18103496899
38,62465.55381485499
41,60728.268362376
113,60647.09576319552
128,59837.050987645074
164,57809.42627777641
204,57809.42627777641
205,60202.73956472323
206,61212.612182812205
