search_time (s),config time (ms)
0,121327.14832861505
1,100670.89198084854
2,82666.5456439708
4,82665.53754919008
5,78959.56663072533
6,59816.139403200425
7,52558.872646112206
12,51853.09563440981
13,51215.76624903724
14,48488.93258632946
19,48188.74627480298
91,48103.862851633385
92,47911.49200842931
93,47907.184102248335
94,46436.57816338389
211,46436.57816338389
