search_time (s),config time (ms)
0,177912.76499396435
1,97152.13301352679
3,87407.58104401929
4,86992.28694466359
5,84485.34554675862
21,74005.78529615483
22,71024.61058985065
173,70873.43801552693
206,70873.43801552693
